,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2020-07-13,214.48,215.8,206.5,207.07,207.07,36326100.0,0.0,1.0
2020-07-10,213.62,214.08,211.08,213.67,213.67,26178700.0,0.0,1.0
2020-07-09,216.33,216.38,211.47,214.32,214.32,33122300.0,0.0,1.0
2020-07-08,210.07,213.26,208.69,212.83,212.83,33602200.0,0.0,1.0
2020-07-07,210.45,214.67,207.99,208.25,208.25,33600700.0,0.0,1.0
2020-07-06,208.83,211.13,208.09,210.7,210.7,32033700.0,0.0,1.0
2020-07-02,205.68,208.02,205.0,206.26,206.26,29322500.0,0.0,1.0
2020-07-01,203.14,206.35,201.77,204.7,204.7,32071400.0,0.0,1.0
2020-06-30,197.88,204.4,197.74,203.51,203.51,34310300.0,0.0,1.0
2020-06-29,195.78,198.53,193.55,198.44,198.44,26701600.0,0.0,1.0
2020-06-26,199.73,199.89,194.88,196.33,196.33,54675780.0,0.0,1.0
2020-06-25,197.8,200.61,195.4675,200.34,200.34,27803933.0,0.0,1.0
2020-06-24,201.6043,203.25,196.56,197.84,197.84,36740647.0,0.0,1.0
2020-06-23,202.09,203.95,201.425,201.91,201.91,30917447.0,0.0,1.0
2020-06-22,195.79,200.76,195.2301,200.57,200.57,32818929.0,0.0,1.0
2020-06-19,198.59,199.29,194.37,195.15,195.15,44441141.0,0.0,1.0
2020-06-18,194.0,196.49,194.0,196.32,196.32,23061648.0,0.0,1.0
2020-06-17,195.03,196.32,193.69,194.24,194.24,25687822.0,0.0,1.0
2020-06-16,192.89,195.58,191.46,193.57,193.57,42556656.0,0.0,1.0
2020-06-15,184.58,190.82,184.01,188.94,188.94,32770189.0,0.0,1.0
2020-06-12,190.54,191.72,185.18,187.74,187.74,43373587.0,0.0,1.0
2020-06-11,193.13,195.76,186.07,186.27,186.27,52854672.0,0.0,1.0
2020-06-10,191.125,198.52,191.01,196.84,196.84,43872329.0,0.0,1.0
2020-06-09,188.0,190.7,187.2605,189.8,189.8,29783916.0,0.0,1.0
2020-06-08,185.94,188.55,184.44,188.36,188.36,33211590.0,0.0,1.0
2020-06-05,182.62,187.73,182.01,187.2,187.2,39893643.0,0.0,1.0
2020-06-04,184.3,185.84,182.3,182.92,182.92,28761809.0,0.0,1.0
2020-06-03,184.815,185.94,183.58,185.36,185.36,27311016.0,0.0,1.0
2020-06-02,184.25,185.0,181.35,184.91,184.91,30794585.0,0.0,1.0
2020-06-01,182.54,183.0,181.46,182.83,182.83,22668821.0,0.0,1.0
2020-05-29,182.73,184.27,180.41,183.25,183.25,42146720.0,0.0,1.0
2020-05-28,180.74,184.1474,180.38,181.4,181.4,33831824.0,0.0,1.0
2020-05-27,180.2,181.9877,176.6,181.81,181.81,39517146.0,0.0,1.0
2020-05-26,186.34,186.5,181.1,181.57,181.57,36073609.0,0.0,1.0
2020-05-22,183.19,184.46,182.54,183.51,183.51,20826898.0,0.0,1.0
