,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2020-07-13,384.66,390.4,378.47,378.93,378.93,1024400.0,0.0,1.0
2020-07-10,388.77,391.58,381.74,382.57,382.57,983600.0,0.0,1.0
2020-07-09,385.57,391.38,383.55,387.67,387.67,920200.0,0.0,1.0
2020-07-08,384.54,395.0,382.53,386.63,386.63,1456800.0,0.0,1.0
2020-07-07,381.13,385.74,379.68,380.25,380.25,1368300.0,0.0,1.0
2020-07-06,370.26,386.57,370.01,382.27,382.27,1859200.0,0.0,1.0
2020-07-02,362.05,369.82,362.0,365.89,365.89,1127800.0,0.0,1.0
2020-07-01,363.76,363.76,357.0,359.77,359.77,1600800.0,0.0,1.0
2020-06-30,350.46,363.97,349.59,362.34,362.34,1709800.0,0.0,1.0
2020-06-29,353.44,353.44,349.04,350.8,350.8,957300.0,0.0,1.0
2020-06-26,352.5,355.7,348.26,350.95,350.95,1656401.0,0.0,1.0
2020-06-25,347.78,352.18,343.19,351.76,351.76,1294921.0,0.0,1.0
2020-06-24,355.48,355.71,346.25,347.96,347.96,1892670.0,0.0,1.0
2020-06-23,355.0,358.0,353.03,356.82,356.82,1680611.0,0.0,1.0
2020-06-22,352.56,353.565,348.59,352.16,352.16,1138113.0,0.0,1.0
2020-06-19,354.48,355.0,348.16,352.73,352.73,2328542.0,0.0,1.0
2020-06-18,348.75,352.09,347.0,347.44,347.44,1129861.0,0.0,1.0
2020-06-17,350.0,352.9773,347.25,349.85,349.85,1302555.0,0.0,1.0
2020-06-16,346.88,348.61,341.46,347.22,347.22,1549127.0,0.0,1.0
2020-06-15,333.85,342.81,333.85,340.82,340.82,1632069.0,0.0,1.0
2020-06-12,342.52,345.335,330.57,339.76,339.76,1523079.0,0.22,1.0
2020-06-11,351.96,352.5752,335.67,336.44,336.2223,1647698.0,0.0,1.0
2020-06-10,349.38,354.61,347.85,352.8,352.5717,1134880.0,0.0,1.0
2020-06-09,350.08,352.195,346.82,347.65,347.425,1672254.0,0.0,1.0
2020-06-08,350.37,353.795,348.07,349.88,349.6536,1314786.0,0.0,1.0
2020-06-05,348.15,356.42,345.57,354.2,353.9708,1712074.0,0.0,1.0
2020-06-04,343.92,349.79,343.92,348.15,347.9247,1763476.0,0.0,1.0
2020-06-03,351.42,352.59,345.39,347.19,346.9653,1209680.0,0.0,1.0
2020-06-02,349.32,350.8,346.68,350.09,349.8635,1166013.0,0.0,1.0
2020-06-01,348.0,351.135,347.5975,349.33,349.1039,845688.0,0.0,1.0
2020-05-29,345.09,349.75,340.56,349.19,348.964,1548824.0,0.0,1.0
2020-05-28,340.94,345.88,339.685,342.74,342.5182,1290418.0,0.0,1.0
2020-05-27,336.51,337.45,324.35,337.35,337.1317,1744444.0,0.0,1.0
2020-05-26,346.25,347.22,332.01,332.57,332.3548,1647739.0,0.0,1.0
2020-05-22,337.42,340.81,335.52,340.26,340.0398,1098208.0,0.0,1.0
2020-05-21,340.27,341.97,334.75,335.75,335.5327,1175901.0,0.0,1.0
2020-05-20,345.04,345.86,340.81,341.15,340.9292,1352091.0,0.0,1.0
2020-05-19,346.0,347.25,341.41,342.78,342.5582,1200601.0,0.0,1.0
2020-05-18,348.0,351.86,346.73,346.97,346.7455,1396020.0,0.0,1.0
2020-05-15,337.5,343.2,335.37,342.92,342.6981,1614458.0,0.0,1.0
2020-05-14,330.58,337.8,328.38,337.29,337.0717,1147647.0,0.0,1.0
2020-05-13,335.18,340.2,330.815,334.09,333.8738,1791175.0,0.0,1.0
2020-05-12,340.38,341.61,331.72,331.72,331.5053,1510032.0,0.0,1.0
2020-05-11,331.34,341.35,331.1025,340.39,340.1697,1313880.0,0.0,1.0
2020-05-08,343.86,343.86,330.36,333.01,332.7945,1616035.0,0.0,1.0
2020-05-07,339.3,342.32,335.26,339.08,338.8606,1795126.0,0.0,1.0
2020-05-06,337.53,338.99,335.09,335.15,334.9331,1215559.0,0.0,1.0
2020-05-05,331.94,339.98,328.94,336.32,336.1024,1139887.0,0.0,1.0
2020-05-04,329.16,330.9,325.33,326.72,326.5086,1189020.0,0.0,1.0
2020-05-01,330.38,334.4372,326.55,329.81,329.5966,1603077.0,0.0,1.0
2020-04-30,331.77,337.8,331.4,334.68,334.4634,2215026.0,0.0,1.0
2020-04-29,333.47,337.38,328.675,335.62,335.4028,1936646.0,0.0,1.0
2020-04-28,342.71,346.89,328.1,332.46,332.2449,2361391.0,0.0,1.0
2020-04-27,330.49,343.44,330.07,342.71,342.4882,1878381.0,0.0,1.0
2020-04-24,322.61,329.95,320.24,328.7,328.4873,1987923.0,0.0,1.0
2020-04-23,335.4,337.31,319.87,320.51,320.3026,2667464.0,0.0,1.0
2020-04-22,323.55,337.54,321.425,335.59,335.3728,2321705.0,0.0,1.0
2020-04-21,324.81,324.81,316.36,319.62,319.4132,2183475.0,0.0,1.0
2020-04-20,329.32,331.75,325.5529,327.16,326.9483,1717921.0,0.0,1.0
2020-04-17,334.22,334.32,327.11,331.58,331.3654,2057220.0,0.0,1.0
2020-04-16,328.5,330.74,324.19,328.84,328.6272,1829998.0,0.0,1.0
2020-04-15,322.62,327.15,320.72,325.83,325.6192,1652300.0,0.0,1.0
2020-04-14,321.55,327.41,319.83,326.37,326.1588,1513129.0,0.0,1.0
2020-04-13,314.38,316.88,309.18,315.32,315.116,1547725.0,0.0,1.0
2020-04-09,307.55,318.2,305.05,317.38,317.1746,2445260.0,0.0,1.0
2020-04-08,297.65,309.08,290.52,307.15,306.9512,1997857.0,0.0,1.0
